"Timestamp","Studio Art (x1) - Demand (kW)","PV Inverter (x0) - Demand (kW)","Chiller (x0) - Demand (kW)","MDB - AHU (x0) - Demand (kW)","LDB (x0) - Demand (kW)","H1 (x0) - Demand (kW)","LDB (x0) - Temperature (F)","Chiller (x0) - Temperature (F)","H1 (x0) - Temperature (F)","MDB - AHU (x0) - Temperature (F)","PV Inverter (x0) - Temperature (F)","Studio Art (x1) - Temperature (F)"
"2017-08-12 06:00:00",69.04,0.02,21.66,27.05,2.28,3.02
"2017-08-12 06:30:00",68.47,-0.37,27.9,25.05,2.25,3.48
"2017-08-12 06:53:00",,,,,,,67,67,67,67,67,67
"2017-08-12 07:00:00",62.18,-1.48,25.31,22.03,2.28,3.67
"2017-08-12 07:30:00",59.9,-2.94,25.76,21.31,2.4,3.15
"2017-08-12 07:53:00",,,,,,,70,70,70,70,70,70
"2017-08-12 08:00:00",59.73,-4.5,29.27,21.29,2.22,2.91
"2017-08-12 08:30:00",66.62,-6.07,34.39,20.86,2.36,3.85
"2017-08-12 08:53:00",,,,,,,73,73,73,73,73,73
"2017-08-12 09:00:00",69.01,-7.44,39.36,20.84,2.36,4.81
"2017-08-12 09:30:00",72.79,-8.6,42.81,20.7,2.29,4.8
"2017-08-12 09:53:00",,,,,,,78,78,78,78,78,78
"2017-08-12 10:00:00",73.62,-9.53,49.02,18.73,2.31,3.39
"2017-08-12 10:30:00",82.01,-10.22,55.78,19.87,2.22,5.53
"2017-08-12 10:53:00",,,,,,,83,83,83,83,83,83
"2017-08-12 11:00:00",88.74,-10.72,58.63,21.59,2.54,4.84
"2017-08-12 11:30:00",89.7,-11.03,64.3,21.46,2.27,4.61
"2017-08-12 11:53:00",,,,,,,88,88,88,88,88,88
"2017-08-12 12:00:00",91.04,-11.29,69,21.35,2.27,4
"2017-08-12 12:30:00",98.33,-11.35,72.52,22.24,2.3,4.86
"2017-08-12 12:53:00",,,,,,,91,91,91,91,91,91
"2017-08-12 13:00:00",105.82,-11.28,74.27,22.37,2.34,4.92
"2017-08-12 13:30:00",109.18,-11.18,77.35,23.06,2.52,4.79
"2017-08-12 13:53:00",,,,,,,94,94,94,94,94,94
"2017-08-12 14:00:00",111.94,-10.72,81.39,23.44,2.21,4.6
"2017-08-12 14:30:00",117.02,-10.19,82.67,23.64,2.45,4.92
"2017-08-12 14:53:00",,,,,,,96,96,96,96,96,96
"2017-08-12 15:00:00",119.51,-9.44,82.43,23.8,2.39,5.87
"2017-08-12 15:30:00",124.41,-8.6,85.3,23.98,2.41,7.59
"2017-08-12 15:53:00",,,,,,,95,95,95,95,95,95
"2017-08-12 16:00:00",122.01,-7.51,85.27,24.46,2.29,7.07
"2017-08-12 16:30:00",119.71,-6.26,83.34,24.81,2.31,7.48
"2017-08-12 16:53:00",,,,,,,91,91,91,91,91,91
"2017-08-12 17:00:00",119.7,-4.78,79.96,24.29,2.39,7.27
"2017-08-12 17:30:00",117.9,-3.15,78.97,24.56,2.21,5.84
"2017-08-12 17:53:00",,,,,,,88,88,88,88,88,88
"2017-08-12 18:00:00",115.34,-1.6,76.02,24.54,2.36,5.28
"2017-08-12 18:30:00",110.89,-0.51,71.02,23.12,2.21,5.83
"2017-08-12 18:53:00",,,,,,,83,83,83,83,83,83
"2017-08-12 19:00:00",108.71,-0.07,67.08,22.96,2.44,7.58
"2017-08-12 19:30:00",102.11,0.06,57.76,22.11,2.53,7.21
"2017-08-12 19:53:00",,,,,,,77,77,77,77,77,77
"2017-08-12 20:00:00",26.56,0.01,3.12,2.59,2.51,9.32
"2017-08-12 20:30:00",23.04,0,0.16,1.71,2.47,8.27
"2017-08-12 20:53:00",,,,,,,73,73,73,73,73,73
"2017-08-12 21:00:00",22.97,0,0.16,1.4,2.48,7.29
"2017-08-12 21:30:00",22.38,0,0.16,1.7,2.57,4.29
"2017-08-12 21:53:00",,,,,,,71,71,71,71,71,71
"2017-08-12 22:00:00",22.22,0,0.14,1.69,2.45,4.24
"2017-08-12 22:30:00",18.22,0,0.13,1.42,2.58,4.19
"2017-08-12 22:53:00",,,,,,,68,68,68,68,68,68
"2017-08-12 23:00:00",21.48,0,0.13,1.42,2.5,4.34
"2017-08-12 23:30:00",19.93,0,0.13,1.74,2.58,4.21
"2017-08-12 23:53:00",,,,,,,66,66,66,66,66,66
"2017-08-13 00:00:00",17.14,0,0.13,1.42,2.48,4.14
"2017-08-13 00:30:00",22.19,0,0.13,1.42,2.5,4.13
"2017-08-13 00:53:00",,,,,,,66,66,66,66,66,66
"2017-08-13 01:00:00",20,0,0.13,1.42,2.54,4.14
"2017-08-13 01:30:00",19.2,0,0.13,1.71,2.43,4.14
"2017-08-13 01:53:00",,,,,,,65,65,65,65,65,65
"2017-08-13 02:00:00",21.68,0,0.13,1.42,2.57,4.14
"2017-08-13 02:30:00",16.55,0,0.13,1.43,2.37,4.15
"2017-08-13 02:53:00",,,,,,,63,63,63,63,63,63
"2017-08-13 03:00:00",21.4,0,0.13,1.75,2.53,4.15
"2017-08-13 03:30:00",17.46,0,0.13,1.43,2.43,4.15
"2017-08-13 03:53:00",,,,,,,63,63,63,63,63,63
"2017-08-13 04:00:00",18.42,0,0.13,1.42,2.5,4.15
"2017-08-13 04:30:00",16.76,0,0.13,1.7,2.47,4.15
"2017-08-13 04:53:00",,,,,,,63,63,63,63,63,63
"2017-08-13 05:00:00",20.66,0,0.13,1.42,2.41,4.14
"2017-08-13 05:30:00",21.4,0,0.13,1.43,2.48,4.14
"2017-08-13 05:53:00",,,,,,,61,61,61,61,61,61
"2017-08-13 06:00:00",49.22,0.02,11.45,21.65,2.34,3.16
"2017-08-13 06:30:00",47.07,-0.39,16.06,16.5,2.27,2.89
"2017-08-13 06:53:00",,,,,,,63,63,63,63,63,63
"2017-08-13 07:00:00",42.15,-1.46,14.97,15.27,2.33,2.89
"2017-08-13 07:30:00",42,-2.95,15.74,15.2,2.21,2.95
"2017-08-13 07:53:00",,,,,,,65,65,65,65,65,65
"2017-08-13 08:00:00",46.56,-4.57,18.14,13.94,2.35,3.82
"2017-08-13 08:30:00",47.55,-6.16,22.21,14.46,2.27,4.32
"2017-08-13 08:53:00",,,,,,,69,69,69,69,69,69
"2017-08-13 09:00:00",51.88,-7.53,27.35,15.07,2.45,2.98
"2017-08-13 09:30:00",52.72,-8.7,31.95,14.2,2.38,2.96
"2017-08-13 09:53:00",,,,,,,73,73,73,73,73,73
"2017-08-13 10:00:00",57.79,-9.62,37.38,14.06,2.23,2.9
"2017-08-13 10:30:00",64.39,-10.29,43.43,13.94,2.46,3.67
"2017-08-13 10:53:00",,,,,,,79,79,79,79,79,79
"2017-08-13 11:00:00",68.5,-10.81,46.86,14.76,2.49,6.16
"2017-08-13 11:30:00",74.16,-11.22,53.84,14.78,2.48,6.83
"2017-08-13 11:53:00",,,,,,,85,85,85,85,85,85
"2017-08-13 12:00:00",82.85,-11.39,58.01,14.24,2.47,6.47
"2017-08-13 12:30:00",85.57,-11.46,62.87,14.65,2.3,6.87
"2017-08-13 12:53:00",,,,,,,91,91,91,91,91,91
"2017-08-13 13:00:00",89.89,-11.28,68.38,15.01,2.75,6.01
"2017-08-13 13:30:00",94.63,-11.09,68.85,15.61,2.34,6.27
"2017-08-13 13:53:00",,,,,,,94,94,94,94,94,94
"2017-08-13 14:00:00",98.5,-10.75,71.73,17.66,2.46,8.23
"2017-08-13 14:30:00",106.97,-10.14,74.95,19.45,2.51,9.11
"2017-08-13 14:53:00",,,,,,,94,94,94,94,94,94
"2017-08-13 15:00:00",113.43,-9.43,77.94,23.7,2.45,9.4
"2017-08-13 15:30:00",113.15,-8.59,76.4,24.06,2.51,9.15
"2017-08-13 15:53:00",,,,,,,93,93,93,93,93,93
"2017-08-13 16:00:00",113.73,-7.51,76.32,23.31,2.3,8.45
"2017-08-13 16:30:00",112.49,-6.2,75.46,24.37,2.43,8.65
"2017-08-13 16:53:00",,,,,,,91,91,91,91,91,91
"2017-08-13 17:00:00",112.84,-4.73,72.49,23.16,2.46,7.32
"2017-08-13 17:30:00",110.53,-3.11,70.24,23.59,2.3,5.74
"2017-08-13 17:53:00",,,,,,,87,87,87,87,87,87
"2017-08-13 18:00:00",109.01,-1.56,68.1,23.06,2.35,5.77
"2017-08-13 18:30:00",104.4,-0.5,64.41,22.35,2.22,5.42
"2017-08-13 18:53:00",,,,,,,82,82,82,82,82,82
"2017-08-13 19:00:00",104.26,-0.06,60.89,21.88,2.5,5.69
"2017-08-13 19:30:00",98.29,0.07,53.87,21.14,2.56,6.81
"2017-08-13 19:53:00",,,,,,,77,77,77,77,77,77
"2017-08-13 20:00:00",26.25,0,3.43,2.66,2.58,6.84
"2017-08-13 20:30:00",19.96,0,0.16,1.75,2.5,6.46
"2017-08-13 20:53:00",,,,,,,73,73,73,73,73,73
"2017-08-13 21:00:00",16.61,0,0.16,1.44,2.48,5.33
"2017-08-13 21:30:00",20.81,0,0.16,1.45,2.55,4.18
"2017-08-13 21:53:00",,,,,,,71,71,71,71,71,71
"2017-08-13 22:00:00",18.42,0,0.14,1.73,2.46,4.17
"2017-08-13 22:30:00",18.01,0,0.13,1.44,2.49,4.16
"2017-08-13 22:53:00",,,,,,,69,69,69,69,69,69
"2017-08-13 23:00:00",20,0,0.13,1.75,2.53,4.35
"2017-08-13 23:30:00",22.89,0,0.13,1.72,2.51,4.19
"2017-08-13 23:53:00",,,,,,,68,68,68,68,68,68
"2017-08-14 00:00:00",19.87,0,0.13,1.72,2.47,4.15
"2017-08-14 00:30:00",17.94,0,0.13,1.44,2.44,4.14
"2017-08-14 00:53:00",,,,,,,66,66,66,66,66,66
"2017-08-14 01:00:00",20.03,0,0.13,1.72,2.5,4.13
"2017-08-14 01:30:00",18.69,0,0.13,1.44,2.42,4.35
"2017-08-14 01:53:00",,,,,,,65,65,65,65,65,65
"2017-08-14 02:00:00",19.09,0,0.14,1.44,2.64,4.56
"2017-08-14 02:30:00",18.03,0,0.13,1.44,2.44,4.13
"2017-08-14 02:53:00",,,,,,,65,65,65,65,65,65
"2017-08-14 03:00:00",20.14,0,0.13,1.73,2.46,4.14
"2017-08-14 03:30:00",20.53,0,0.14,1.44,2.54,4.13
"2017-08-14 03:53:00",,,,,,,64,64,64,64,64,64
"2017-08-14 04:00:00",17.97,0,0.13,1.43,2.45,4.13
"2017-08-14 04:30:00",20.6,0,0.13,1.73,2.54,4.13
"2017-08-14 04:53:00",,,,,,,65,65,65,65,65,65
"2017-08-14 05:00:00",22.01,0,0.13,1.42,2.43,5.72
"2017-08-14 05:30:00",20,0,0.13,1.42,2.4,5.74
"2017-08-14 05:53:00",,,,,,,65,65,65,65,65,65
"2017-08-14 06:00:00",53.97,0.02,12.72,21.29,2.51,5.46
"2017-08-14 06:30:00",55.97,-0.08,23.35,16.7,2.32,5.18
"2017-08-14 06:53:00",,,,,,,66,66,66,66,66,66
"2017-08-14 07:00:00",48.05,-0.58,17.77,13.72,2.38,4.72
"2017-08-14 07:30:00",46.04,-1.11,17.52,13.35,2.33,3.26
"2017-08-14 07:53:00",,,,,,,67,67,67,67,67,67
"2017-08-14 08:00:00",46.08,-1.72,17.79,12.75,2.42,4.9
"2017-08-14 08:30:00",49.29,-2.93,19.19,12.42,2.56,4.77
"2017-08-14 08:53:00",,,,,,,69,69,69,69,69,69
"2017-08-14 09:00:00",46.81,-6.83,21.55,14.35,2.48,4.8
"2017-08-14 09:30:00",50.01,-8.24,25.95,13.45,2.59,6.13
"2017-08-14 09:53:00",,,,,,,71,71,71,71,71,71
"2017-08-14 10:00:00",54.01,-9.38,29.17,13.52,2.56,6.79
"2017-08-14 10:30:00",56,-10.17,33.69,13.79,2.49,4.9
"2017-08-14 10:53:00",,,,,,,75,75,75,75,75,75
"2017-08-14 11:00:00",58.01,-10.79,37.38,13.42,2.64,3.53
"2017-08-14 11:30:00",58,-11.1,40.54,12.67,2.46,4.01
"2017-08-14 11:53:00",,,,,,,79,79,79,79,79,79
"2017-08-14 12:00:00",65.97,-11.3,45.46,13.04,2.5,4.59
"2017-08-14 12:30:00",71.97,-11.38,49.66,15.08,2.61,5.33
"2017-08-14 12:53:00",,,,,,,83,83,83,83,83,83
"2017-08-14 13:00:00",74.02,-11.27,51.8,14.33,2.47,5.61
"2017-08-14 13:30:00",80.05,-11.11,55.68,13.79,2.55,7.5
"2017-08-14 13:53:00",,,,,,,87,87,87,87,87,87
"2017-08-14 14:00:00",80.12,-10.74,57.16,14.54,2.54,6.44
"2017-08-14 14:30:00",80,-10.21,57.16,14.54,2.48,5.45
"2017-08-14 14:53:00",,,,,,,88,88,88,88,88,88
"2017-08-14 15:00:00",84.04,-9.51,58,15.28,2.6,6.64
"2017-08-14 15:30:00",87.95,-8.65,57.67,15.8,2.46,9.6
"2017-08-14 15:53:00",,,,,,,85,85,85,85,85,85
"2017-08-14 16:00:00",90.15,-7.48,58.29,18.41,2.57,7.88
"2017-08-14 16:30:00",93.98,-6.18,57.27,20.91,2.59,7.6
"2017-08-14 16:53:00",,,,,,,85,85,85,85,85,85
"2017-08-14 17:00:00",92.01,-4.63,54.5,21.69,2.3,9.12
"2017-08-14 17:30:00",89.91,-2.99,50.86,21.81,2.41,8.06
"2017-08-14 17:53:00",,,,,,,80,80,80,80,80,80
"2017-08-14 18:00:00",86.01,-1.46,46.79,21.45,2.24,7.33
"2017-08-14 18:30:00",82.05,-0.44,40.56,21.03,2.32,6.92
"2017-08-14 18:53:00",,,,,,,76,76,76,76,76,76
"2017-08-14 19:00:00",75.93,-0.04,36.86,20.41,2.44,5.7
"2017-08-14 19:30:00",72.04,0.07,31.66,19.88,2.63,7.29
"2017-08-14 19:53:00",,,,,,,71,71,71,71,71,71
"2017-08-14 20:00:00",26.17,0,2.18,2.54,2.73,8.16
"2017-08-14 20:30:00",21.81,0,0.13,1.71,2.48,6.54
"2017-08-14 20:53:00",,,,,,,69,69,69,69,69,69
"2017-08-14 21:00:00",20.03,0,0.13,1.42,2.53,4.85
"2017-08-14 21:30:00",19.97,0,0.13,1.43,2.53,4.15
"2017-08-14 21:53:00",,,,,,,66,66,66,66,66,66
"2017-08-14 22:00:00",18,0,0.12,1.72,2.45,4.18
"2017-08-14 22:30:00",19.94,0,0.13,1.42,2.53,4.14
"2017-08-14 22:53:00",,,,,,,65,65,65,65,65,65
"2017-08-14 23:00:00",19.94,0,0.13,1.42,2.52,4.21
"2017-08-14 23:30:00",17.97,0,0.13,1.72,2.44,4.31
"2017-08-14 23:53:00",,,,,,,65,65,65,65,65,65
"2017-08-15 00:00:00",19.94,0,0.13,1.42,2.52,4.13
"2017-08-15 00:30:00",18.07,0,0.13,1.43,2.39,4.13
"2017-08-15 00:53:00",,,,,,,65,65,65,65,65,65
"2017-08-15 01:00:00",20,0,0.13,1.73,2.47,4.13
"2017-08-15 01:30:00",19.93,0,0.13,1.43,2.4,4.14
"2017-08-15 01:53:00",,,,,,,65,65,65,65,65,65
"2017-08-15 02:00:00",16.19,0,0.13,1.43,2.44,4.14
"2017-08-15 02:30:00",20,0,0.13,1.43,2.44,4.14
"2017-08-15 02:53:00",,,,,,,65,65,65,65,65,65
"2017-08-15 03:00:00",19.9,0,0.13,1.72,2.43,4.14
"2017-08-15 03:30:00",17.9,0,0.13,1.42,2.46,4.13
"2017-08-15 03:53:00",,,,,,,65,65,65,65,65,65
"2017-08-15 04:00:00",20.04,0,0.13,1.42,2.45,4.14
"2017-08-15 04:30:00",18,0,0.13,1.72,2.39,4.6
"2017-08-15 04:53:00",,,,,,,65,65,65,65,65,65
"2017-08-15 05:00:00",22.11,0,0.13,1.42,2.53,5.76
"2017-08-15 05:30:00",20.11,0,0.12,1.41,2.48,5.79
"2017-08-15 05:53:00",,,,,,,65,65,65,65,65,65
"2017-08-15 06:00:00",49.97,0,15.25,15.55,2.33,5.55
"2017-08-15 06:30:00",48.04,0.03,15.47,13.94,2.33,6.44
"2017-08-15 06:53:00",,,,,,,65,65,65,65,65,65
"2017-08-15 07:00:00",50.04,-0.15,17.32,13.52,2.21,6.41
"2017-08-15 07:30:00",43.97,-0.41,15.55,13.02,2.17,5.05
"2017-08-15 07:53:00",,,,,,,66,66,66,66,66,66
"2017-08-15 08:00:00",44,-0.61,14.67,12.16,2.46,4.51
"2017-08-15 08:30:00",45.36,-0.74,17.34,12.08,2.33,4.84
"2017-08-15 08:53:00",,,,,,,68,68,68,68,68,68
"2017-08-15 09:00:00",43.97,-1.21,16.66,12,2.35,4.4
"2017-08-15 09:30:00",41.94,-1.85,15.33,12.12,2.5,3.67
"2017-08-15 09:53:00",,,,,,,69,69,69,69,69,69
"2017-08-15 10:00:00",43.94,-2.66,17.9,11.47,2.35,5.1
"2017-08-15 10:30:00",47.6,-2.87,16.86,11.63,2.45,5.81
"2017-08-15 10:53:00",,,,,,,71,71,71,71,71,71
"2017-08-15 11:00:00",47.95,-2.64,19.33,11.73,2.39,7.27
"2017-08-15 11:30:00",47.91,-4,20.35,11.78,2.38,5.86
"2017-08-15 11:53:00",,,,,,,72,72,72,72,72,72
"2017-08-15 12:00:00",46.17,-5.49,22.02,11.8,2.51,5.27
"2017-08-15 12:30:00",46.01,-7.07,23.78,13.06,2.35,3.01
"2017-08-15 12:53:00",,,,,,,73,73,73,73,73,73
"2017-08-15 13:00:00",48.07,-7.27,24.55,12.67,2.39,4.69
"2017-08-15 13:30:00",48.08,-10.42,27.4,12.92,2.6,6.23
"2017-08-15 13:53:00",,,,,,,77,77,77,77,77,77
"2017-08-15 14:00:00",54.09,-8.41,29.37,13.34,2.37,5.57
"2017-08-15 14:30:00",50,-10.58,29.94,12.87,2.39,5.37
"2017-08-15 14:54:00",,,,,,,78,78,78,78,78,78
"2017-08-15 15:00:00",52,-9.45,30.72,12.28,2.53,6
"2017-08-15 15:30:00",54.01,-8.61,30.93,12.78,2.42,5.69
"2017-08-15 15:53:00",,,,,,,79,79,79,79,79,79
"2017-08-15 16:00:00",55.98,-7.51,32.05,12.97,2.39,5.5
"2017-08-15 16:30:00",58.04,-6.15,32.54,13.14,2.6,5.35
"2017-08-15 16:53:00",,,,,,,79,79,79,79,79,79
"2017-08-15 17:00:00",61.76,-4.59,33.24,14.87,2.32,3.88
"2017-08-15 17:30:00",65.92,-2.97,34.34,18.51,2.29,3.07
"2017-08-15 17:53:00",,,,,,,77,77,77,77,77,77
"2017-08-15 18:00:00",64.04,-1.44,30.55,19.5,2.36,2.5
"2017-08-15 18:30:00",60.01,-0.43,26.78,19.12,2.26,2.88
"2017-08-15 18:53:00",,,,,,,72,72,72,72,72,72
"2017-08-15 19:00:00",58,-0.03,23.9,19.18,2.33,2.75
"2017-08-15 19:30:00",58.01,0.07,20.52,18.86,2.72,4.45
"2017-08-15 19:53:00",,,,,,,68,68,68,68,68,68
"2017-08-15 20:00:00",21.94,0,0.83,2.49,2.48,4.65
"2017-08-15 20:30:00",18.04,0,0.13,1.69,2.47,4.21
"2017-08-15 20:53:00",,,,,,,66,66,66,66,66,66
"2017-08-15 21:00:00",19.87,0,0.13,1.41,2.38,4.14
"2017-08-15 21:30:00",17.84,0,0.13,1.73,2.41,4.15
"2017-08-15 21:53:00",,,,,,,64,64,64,64,64,64
"2017-08-15 22:00:00",19.97,0,0.13,1.7,2.38,4.6
"2017-08-15 22:30:00",18.03,0,0.13,1.42,2.41,4.15
"2017-08-15 22:53:00",,,,,,,63,63,63,63,63,63
"2017-08-15 23:00:00",19.9,0,0.12,1.42,2.38,4.15
"2017-08-15 23:30:00",19.9,0,0.13,1.72,2.42,4.19
"2017-08-15 23:53:00",,,,,,,62,62,62,62,62,62
"2017-08-16 00:00:00",18,0,0.13,1.43,2.48,4.15
"2017-08-16 00:30:00",19.81,0,0.13,1.43,2.41,4.15
"2017-08-16 00:53:00",,,,,,,63,63,63,63,63,63
"2017-08-16 01:00:00",20,0,0.13,1.72,2.43,4.15
"2017-08-16 01:30:00",17.94,0,0.13,1.43,2.41,4.15
"2017-08-16 01:53:00",,,,,,,63,63,63,63,63,63
"2017-08-16 02:00:00",19.37,0,0.13,1.43,2.41,4.14
"2017-08-16 02:30:00",19.87,0,0.13,1.72,2.39,4.15
"2017-08-16 02:53:00",,,,,,,64,64,64,64,64,64
"2017-08-16 03:00:00",19.93,0,0.13,1.43,2.44,4.16
"2017-08-16 03:30:00",18.14,0,0.13,1.43,2.34,4.15
"2017-08-16 03:53:00",,,,,,,64,64,64,64,64,64
"2017-08-16 04:00:00",18,0,0.13,1.71,2.39,4.16
"2017-08-16 04:30:00",20.07,0,0.13,1.71,2.42,4.16
"2017-08-16 04:53:00",,,,,,,64,64,64,64,64,64
"2017-08-16 05:00:00",19.97,0,0.12,1.41,2.38,4.7
"2017-08-16 05:30:00",19.9,0,0.13,1.42,2.38,6.06
"2017-08-16 05:53:00",,,,,,,64,64,64,64,64,64
"2017-08-16 06:00:00",45.97,0,12.81,14.81,2.5,5.7
"2017-08-16 06:30:00",40,0.02,10.81,14.09,2.25,3.54
"2017-08-16 06:53:00",,,,,,,65,65,65,65,65,65
"2017-08-16 07:00:00",41.94,-0.1,11.25,13.75,2.24,2.94
"2017-08-16 07:30:00",37.9,-0.33,9.68,13.19,2.43,3.24
"2017-08-16 07:53:00",,,,,,,65,65,65,65,65,65
"2017-08-16 08:00:00",38,-0.44,8.51,12.49,2.32,3.74
"2017-08-16 08:30:00",39.98,-0.52,13.14,12.43,2.28,3.88
"2017-08-16 08:53:00",,,,,,,66,66,66,66,66,66
"2017-08-16 09:00:00",37.94,-0.92,9.44,12.52,2.32,3.59
"2017-08-16 09:30:00",39.94,-1.54,12.79,12.1,2.32,4.17
"2017-08-16 09:53:00",,,,,,,68,68,68,68,68,68
"2017-08-16 10:00:00",39.87,-4.39,14.99,11.75,2.35,5.48
"2017-08-16 10:30:00",39.97,-7.13,17.08,11.51,2.33,5.93
"2017-08-16 10:53:00",,,,,,,71,71,71,71,71,71
"2017-08-16 11:00:00",40.04,-11.05,20.2,11.73,2.51,6.56
"2017-08-16 11:30:00",44.1,-11.23,25.89,11.24,2.43,4.79
"2017-08-16 11:53:00",,,,,,,74,74,74,74,74,74
"2017-08-16 12:00:00",44.1,-11.37,27.16,11.07,2.31,4.17
"2017-08-16 12:30:00",49.53,-11.45,30.32,13.07,2.54,5.02
"2017-08-16 12:53:00",,,,,,,79,79,79,79,79,79
"2017-08-16 13:00:00",53.95,-11.26,32.78,12.26,2.51,6.13
"2017-08-16 13:30:00",60,-11.1,36.79,11.94,2.52,10.24
"2017-08-16 13:53:00",,,,,,,82,82,82,82,82,82
"2017-08-16 14:00:00",62.01,-10.62,37.95,12.64,2.48,7.9
"2017-08-16 14:30:00",60.01,-10.06,39.1,12.47,2.58,6.18
"2017-08-16 14:53:00",,,,,,,83,83,83,83,83,83
"2017-08-16 15:00:00",68.12,-9.33,40.07,16,2.51,6.58
"2017-08-16 15:30:00",62.04,-8.32,39.5,12.86,2.43,4.59
"2017-08-16 15:53:00",,,,,,,83,83,83,83,83,83
"2017-08-16 16:00:00",63.92,-7.15,40.66,12.72,2.59,4.4
"2017-08-16 16:30:00",66.12,-5.8,41.91,13.74,2.4,2.88
"2017-08-16 16:53:00",,,,,,,83,83,83,83,83,83
"2017-08-16 17:00:00",72.05,-4.34,42.94,16.74,2.28,4.79
"2017-08-16 17:30:00",75.86,-2.79,42.94,19.11,2.26,5.2
"2017-08-16 17:53:00",,,,,,,81,81,81,81,81,81
"2017-08-16 18:00:00",78.49,-1.38,41.02,20.11,2.25,4.64
"2017-08-16 18:30:00",74.36,-0.41,38.5,20.29,2.18,4.21
"2017-08-16 18:53:00",,,,,,,77,77,77,77,77,77
"2017-08-16 19:00:00",70.32,-0.03,33.69,20.2,2.37,4.15
"2017-08-16 19:30:00",68.01,0.06,29.25,19.52,2.55,5.93
"2017-08-16 19:53:00",,,,,,,73,73,73,73,73,73
"2017-08-16 20:00:00",22.03,0,2.32,2.51,2.47,5.8
"2017-08-16 20:30:00",20,0,0.13,1.7,2.47,4.64
"2017-08-16 20:53:00",,,,,,,71,71,71,71,71,71
"2017-08-16 21:00:00",20.08,0,0.13,1.41,2.42,4.16
"2017-08-16 21:30:00",19.91,0,0.13,1.71,2.39,5.15
"2017-08-16 21:53:00",,,,,,,69,69,69,69,69,69
"2017-08-16 22:00:00",20.1,0,0.13,1.72,2.57,4.52
"2017-08-16 22:30:00",17.78,0,0.13,1.42,2.35,4.16
"2017-08-16 22:53:00",,,,,,,68,68,68,68,68,68
"2017-08-16 23:00:00",20.8,0,0.13,1.42,2.4,4.16
"2017-08-16 23:30:00",18.1,0,0.13,1.43,2.46,4.17
"2017-08-16 23:53:00",,,,,,,67,67,67,67,67,67
"2017-08-17 00:00:00",19.97,0,0.13,1.71,2.4,4.17
"2017-08-17 00:30:00",17.93,0,0.13,1.43,2.36,4.17
"2017-08-17 00:53:00",,,,,,,65,65,65,65,65,65
"2017-08-17 01:00:00",20.04,0,0.13,1.43,2.48,4.16
"2017-08-17 01:30:00",17.97,0,0.13,1.74,2.37,4.16
"2017-08-17 01:53:00",,,,,,,64,64,64,64,64,64
"2017-08-17 02:00:00",20.97,0,0.13,1.43,2.38,4.16
"2017-08-17 02:30:00",18,0,0.13,1.44,2.45,4.16
"2017-08-17 02:53:00",,,,,,,64,64,64,64,64,64
"2017-08-17 03:00:00",19.94,0,0.13,1.71,2.39,4.16
"2017-08-17 03:30:00",17.94,0,0.13,1.43,2.36,4.16
"2017-08-17 03:53:00",,,,,,,63,63,63,63,63,63
"2017-08-17 04:00:00",20.04,0,0.13,1.74,2.42,4.16
"2017-08-17 04:30:00",20.03,0,0.13,1.72,2.43,4.45
"2017-08-17 04:53:00",,,,,,,63,63,63,63,63,63
"2017-08-17 05:00:00",18.11,0,0.13,1.42,2.38,4.42
"2017-08-17 05:30:00",20.73,0,0.13,1.42,2.44,4.28
"2017-08-17 05:53:00",,,,,,,63,63,63,63,63,63
"2017-08-17 06:00:00",41.25,0.02,9.58,14.29,2.41,3.28
"2017-08-17 06:30:00",33.97,-0.31,7.77,14.31,2.1,2.47
"2017-08-17 06:53:00",,,,,,,63,63,63,63,63,63
"2017-08-17 07:00:00",34.04,-1.34,7.87,13.13,2.21,2.07
"2017-08-17 07:30:00",34.03,-2.74,10.5,12.66,2.3,2.22
"2017-08-17 07:53:00",,,,,,,66,66,66,66,66,66
"2017-08-17 08:00:00",38.05,-4.29,11.63,12.63,2.36,3.85
"2017-08-17 08:30:00",44,-5.85,18.17,12.27,2.36,6.23
"2017-08-17 08:53:00",,,,,,,69,69,69,69,69,69
"2017-08-17 09:00:00",43.94,-7.24,20.25,13.12,2.53,5.77
"2017-08-17 09:30:00",46.1,-8.39,22.78,13.8,2.49,4.63
"2017-08-17 09:53:00",,,,,,,73,73,73,73,73,73
"2017-08-17 10:00:00",54,-9.32,26.01,16.51,2.46,6.64
"2017-08-17 10:30:00",50,-10.09,29.75,13.07,2.65,4.79
"2017-08-17 10:53:00",,,,,,,76,76,76,76,76,76
"2017-08-17 11:00:00",56.07,-10.7,33.44,13.37,2.69,5.63
"2017-08-17 11:30:00",64,-10.99,36.94,13.4,2.57,10.92
"2017-08-17 11:53:00",,,,,,,80,80,80,80,80,80
"2017-08-17 12:00:00",68.11,-11.24,39.55,13.98,2.51,12.31
"2017-08-17 12:30:00",63.97,-11.28,41.26,13.58,2.5,7.53
"2017-08-17 12:53:00",,,,,,,84,84,84,84,84,84
"2017-08-17 13:00:00",68.08,-11.15,43.43,13.6,2.69,6.46
"2017-08-17 13:30:00",69.95,-10.97,48.39,12.9,2.7,7.24
"2017-08-17 13:53:00",,,,,,,87,87,87,87,87,87
"2017-08-17 14:00:00",76.04,-10.56,50.06,12.98,3,6.94
"2017-08-17 14:30:00",78.04,-9.88,51.86,14.07,3.1,7.5
